,name,naverURL
97,고령생활체육공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%A0%B9%EC%83%9D%ED%99%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
98,고마나루,"https://map.naver.com/p/search/%EA%B3%A0%EB%A7%88%EB%82%98%EB%A3%A8/?c=15.00,0,0,0,dh"
99,고모호수공원,"https://map.naver.com/p/search/%EA%B3%A0%EB%AA%A8%ED%98%B8%EC%88%98%EA%B3%B5%EC%9B%90/place/1758986203?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
100,고석정국민관광지,"https://map.naver.com/p/search/%EA%B3%A0%EC%84%9D%EC%A0%95%EA%B5%AD%EB%AF%BC%EA%B4%80%EA%B4%91%EC%A7%80/?c=15.00,0,0,0,dh"
101,고성 솔섬,"https://map.naver.com/p/search/%EA%B3%A0%EC%84%B1%20%EC%86%94%EC%84%AC/?c=15.00,0,0,0,dh"
102,고성당항포랜드,"https://map.naver.com/p/search/%EA%B3%A0%EC%84%B1%EB%8B%B9%ED%95%AD%ED%8F%AC%EB%9E%9C%EB%93%9C/place/15294179?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
103,고스트타운,"https://map.naver.com/p/search/%EA%B3%A0%EC%8A%A4%ED%8A%B8%ED%83%80%EC%9A%B4/?c=15.00,0,0,0,dh"
104,고양 관광특구,"https://map.naver.com/p/search/%EA%B3%A0%EC%96%91%20%EA%B4%80%EA%B4%91%ED%8A%B9%EA%B5%AC/?c=15.00,0,0,0,dh"
105,고양 피크닉시민공원,"https://map.naver.com/p/search/%EA%B3%A0%EC%96%91%20%ED%94%BC%ED%81%AC%EB%8B%89%EC%8B%9C%EB%AF%BC%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
106,고운뜰공원,"https://map.naver.com/p/search/%EA%B3%A0%EC%9A%B4%EB%9C%B0%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
107,고척근린공원,"https://map.naver.com/p/search/%EA%B3%A0%EC%B2%99%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
108,고천체육공원,"https://map.naver.com/p/search/%EA%B3%A0%EC%B2%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
109,고하도 해상테마파크,"https://map.naver.com/p/search/%EA%B3%A0%ED%95%98%EB%8F%84%20%ED%95%B4%EC%83%81%ED%85%8C%EB%A7%88%ED%8C%8C%ED%81%AC/place/1159432008?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
110,고흥 유자공원,"https://map.naver.com/p/search/%EA%B3%A0%ED%9D%A5%20%EC%9C%A0%EC%9E%90%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
111,고흥 해창만 간척지 공원,"https://map.naver.com/p/search/%EA%B3%A0%ED%9D%A5%20%ED%95%B4%EC%B0%BD%EB%A7%8C%20%EA%B0%84%EC%B2%99%EC%A7%80%20%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
112,곤제근린공원,"https://map.naver.com/p/search/%EA%B3%A4%EC%A0%9C%EA%B7%BC%EB%A6%B0%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
113,곤지암리조트,"https://map.naver.com/p/search/%EA%B3%A4%EC%A7%80%EC%95%94%EB%A6%AC%EC%A1%B0%ED%8A%B8/?c=15.00,0,0,0,dh"
114,곤지암리조트 콘도미니엄,"https://map.naver.com/p/search/%EA%B3%A4%EC%A7%80%EC%95%94%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EC%BD%98%EB%8F%84%EB%AF%B8%EB%8B%88%EC%97%84/?c=15.00,0,0,0,dh"
115,곤지암리조트 힐링캠퍼스,"https://map.naver.com/p/search/%EA%B3%A4%EC%A7%80%EC%95%94%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%ED%9E%90%EB%A7%81%EC%BA%A0%ED%8D%BC%EC%8A%A4/?c=15.00,0,0,0,dh"
116,곤지암생활체육공원,"https://map.naver.com/p/search/%EA%B3%A4%EC%A7%80%EC%95%94%EC%83%9D%ED%99%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
117,곤충도시,"https://map.naver.com/p/search/%EA%B3%A4%EC%B6%A9%EB%8F%84%EC%8B%9C/?c=15.00,0,0,0,dh"
118,골드펫리조트,"https://map.naver.com/p/search/%EA%B3%A8%EB%93%9C%ED%8E%AB%EB%A6%AC%EC%A1%B0%ED%8A%B8/place/35494884?c=15.00,0,0,0,dh&placePath=/review&isCorrectAnswer=true"
119,곰나루국민관광단지,"https://map.naver.com/p/search/%EA%B3%B0%EB%82%98%EB%A3%A8%EA%B5%AD%EB%AF%BC%EA%B4%80%EA%B4%91%EB%8B%A8%EC%A7%80/?c=15.00,0,0,0,dh"
120,공룡공원,"https://map.naver.com/p/search/%EA%B3%B5%EB%A3%A1%EA%B3%B5%EC%9B%90/?c=6.00,0,0,0,dh"
121,공룡발자국공원,"https://map.naver.com/p/search/%EA%B3%B5%EB%A3%A1%EB%B0%9C%EC%9E%90%EA%B5%AD%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
122,공룡테마공원,"https://map.naver.com/p/search/%EA%B3%B5%EB%A3%A1%ED%85%8C%EB%A7%88%EA%B3%B5%EC%9B%90/?c=15.00,0,0,0,dh"
123,공릉호,"https://map.naver.com/p/search/%EA%B3%B5%EB%A6%89%ED%98%B8/?c=15.00,0,0,0,dh"
124,공주 환경성 건강 센터,"https://map.naver.com/p/search/%EA%B3%B5%EC%A3%BC%20%ED%99%98%EA%B2%BD%EC%84%B1%20%EA%B1%B4%EA%B0%95%20%EC%84%BC%ED%84%B0/?c=15.00,0,0,0,dh"
125,공지천(황금비늘테마거리),"https://map.naver.com/p/search/%EA%B3%B5%EC%A7%80%EC%B2%9C%28%ED%99%A9%EA%B8%88%EB%B9%84%EB%8A%98%ED%85%8C%EB%A7%88%EA%B1%B0%EB%A6%AC%29/?c=15.00,0,0,0,dh"
126,공지천유원지,"https://map.naver.com/p/search/%EA%B3%B5%EC%A7%80%EC%B2%9C%EC%9C%A0%EC%9B%90%EC%A7%80/?c=15.00,0,0,0,dh"
