,Unnamed: 0_x,name,혼자,액티비티,자연,힐링,Unnamed: 0_y,addr1,cat1,cat2,cat3,힐링_int,혼자_int,자연_int,액티비티_int,province,city
538,538,한국교원대학교 교육박물관,0.3536191880702972,0.4449223790849958,0.4466695019177028,0.5080835734094892,538,충청북도 청주시 흥덕구 강내면 태성탑연로 250,A02,A0206,A02060100,0,0,0,0,충청북도,청주시
539,539,한국궁중꽃박물관,0.6068682253360749,0.7184406697750092,0.6943314135074615,0.6139199674129486,539,경상남도 양산시 매곡외산로 232,A02,A0206,A02060100,0,0,1,0,경상남도,양산시
540,540,한국근현대사박물관,0.5644009530544281,0.7027419805526733,0.6775979697704315,0.6125497877597809,540,경기도 파주시 탄현면 헤이리마을길 59-85,A02,A0206,A02060100,0,0,0,1,경기도,파주시
541,541,한국다완박물관,0.4922432899475097,0.5869043111801148,0.593462336063385,0.6269955039024353,541,경상북도 문경시 문경읍 온천5길 2-1,A02,A0206,A02060100,0,0,0,0,경상북도,문경시
542,542,한국대중음악박물관 (경주),0.5969963669776917,0.7151955306529999,0.6638601660728455,0.5996182322502136,542,경상북도 경주시 엑스포로 9,A02,A0206,A02060100,0,0,0,1,경상북도,경주시
543,543,한국도량형박물관,0.5949917197227478,0.7150387227535248,0.6848128318786622,0.6141182482242584,543,충청남도 당진시 산곡길 219-4,A02,A0206,A02060100,0,0,0,0,충청남도,당진시
544,544,한국민속촌 옹기생활관,0.393295057117939,0.4622931182384491,0.490487664937973,0.4985222890973091,544,경기도 용인시 기흥구 민속촌로 90,A02,A0206,A02060300,0,0,0,0,경기도,용인시
545,545,한국민화뮤지엄,0.5435171753168107,0.6833008050918579,0.654268741607666,0.5682756543159485,545,전라남도 강진군 대구면 청자촌길 61-5,A02,A0206,A02060100,0,0,0,0,전라남도,강진군
546,546,한국색동박물관,0.5499801784753799,0.6118838489055634,0.6145986877381802,0.5659901611506939,546,서울특별시 종로구 권농동,A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
547,547,한국자연사박물관,0.4159037798643112,0.536851316690445,0.5238907039165497,0.5107955664396286,547,충청남도 공주시 반포면 임금봉길 49-25,A02,A0206,A02060100,0,0,0,0,충청남도,공주시
548,548,한국잠사박물관(청주),0.5489663422107697,0.7067254841327667,0.687182891368866,0.6362936079502106,548,충청북도 청주시 흥덕구 강내면 청주역로 213-52,A02,A0206,A02060100,0,0,1,0,충청북도,청주시
549,549,한국조리박물관,0.445545345544815,0.5630237519741058,0.5362795114517211,0.4735383450984954,549,경기도 안성시 일죽면 주래본죽로 158-60,A02,A0206,A02060100,0,0,0,0,경기도,안성시
550,550,한국종합무역센터(코엑스),0.5604995638132095,0.7065433859825134,0.6776124536991119,0.6263164222240448,550,서울특별시 강남구 영동대로 513,A02,A0206,A02060400,0,0,0,0,서울특별시,강남구
551,551,한국천연염색박물관,0.5994332313537598,0.6941962897777557,0.7104802191257477,0.6613658010959625,551,전라남도 나주시 다시면 백호로 379,A02,A0206,A02060100,0,0,1,0,전라남도,나주시
552,552,한국초콜릿연구소 뮤지엄 곡성지점,0.5369412630796433,0.6769701182842255,0.6484135091304779,0.6461599677801132,552,전라남도 곡성군 오곡면 기차마을로 232,A02,A0206,A02060100,0,0,0,0,전라남도,곡성군
553,553,한상수자수박물관,0.5703791081905365,0.6905885934829712,0.6877121031284332,0.5826707184314728,553,서울특별시 성북구 성북로16길 4-10 (성북동),A02,A0206,A02060100,0,0,1,0,서울특별시,성북구
554,554,한생연 실험누리과학관,0.4080077335238457,0.5009406208992004,0.4720580577850342,0.4974945858120918,554,서울특별시 강남구 도곡로 408 (대치동),A02,A0206,A02060300,0,0,0,0,서울특별시,강남구
555,555,한옥글방,0.5945801138877869,0.7367824912071228,0.6887360215187073,0.5869410634040833,555,전라남도 순천시 금곡길 28 (행동),A02,A0206,A02060900,0,0,0,0,전라남도,순천시
556,556,한울에너지팜,0.4260240465402603,0.4957205474376678,0.5067665874958038,0.5794439047574997,556,경상북도 울진군 울진북로 2040,A02,A0206,A02060300,0,0,0,0,경상북도,울진군
557,557,한해랑 아트홀,0.5671212852001191,0.6739760220050812,0.6759853422641754,0.6849493563175202,557,전북특별자치도 전주시 완산구 홍산중앙로 13 (효자동2가),A02,A0206,A02060500,0,0,0,1,전북특별자치도,전주시
558,558,한향림옹기박물관,0.481768798828125,0.5641878724098206,0.5855974316596985,0.6099888145923614,558,경기도 파주시 탄현면 헤이리마을길 96-43,A02,A0206,A02060100,0,0,0,0,경기도,파주시
559,559,한화기념관,0.4453245252370834,0.5257881581783295,0.5645729601383209,0.677502915263176,559,인천광역시 남동구 논현고잔로168번길 45 한화기념관,A02,A0206,A02060200,0,0,0,0,인천광역시,남동구
560,560,한희원미술관,0.4957064092159271,0.6362193822860718,0.6290372908115387,0.5585020184516907,560,광주광역시 남구 양촌길 27-6,A02,A0206,A02060500,0,0,0,0,광주광역시,남구
561,561,함평군립미술관,0.4358602434396744,0.494965586066246,0.5023724377155304,0.5569527834653855,561,전라남도 함평군 함평읍 곤재로 27,A02,A0206,A02060500,0,0,0,0,전라남도,함평군
562,562,함평자동차극장,0.5432595014572144,0.6016815834575229,0.6440702610545688,0.6898319820562998,562,전라남도 함평군 함평읍 함장로 1160,A02,A0206,A02061200,0,0,0,0,전라남도,함평군
563,563,해강도자미술관,0.6123591065406799,0.6384522318840027,0.7370211482048035,0.8674169182777405,563,경기도 이천시 신둔면 경충대로3150번길 44,A02,A0206,A02060500,0,0,0,0,경기도,이천시
564,564,해금강테마박물관,0.6217317581176758,0.6937965154647827,0.6742408394813537,0.6079310119152069,564,경상남도 거제시 남부면 해금강로 120,A02,A0206,A02060100,0,0,0,1,경상남도,거제시
565,565,해든뮤지움,0.5867106020450592,0.6767293691635132,0.664420622587204,0.5932783007621765,565,인천광역시 강화군 길상면 장흥로101번길 44,A02,A0206,A02060500,1,0,1,1,인천광역시,강화군
566,566,해양테마과학관 (당진),0.5951388835906982,0.7298045873641967,0.7204876065254211,0.6294627547264099,566,충청남도 당진시 신평면 삽교천3길 79,A02,A0206,A02060300,0,0,0,0,충청남도,당진시
567,567,해운대관광안내소,0.5926378965377808,0.7011340260505676,0.7063671946525574,0.6225094795227051,567,부산광역시 해운대구 해운대해변로 264 (우동),A02,A0206,A02060300,0,0,0,1,부산광역시,해운대구
568,568,해인사 성보박물관,0.5570079058408737,0.6724862217903137,0.6768475890159606,0.6382508456707001,568,경상남도 합천군 가야면 가야산로 1742-17,A02,A0206,A02060100,0,0,0,0,경상남도,합천군
569,569,행복북구문화재단 어울아트센터,0.4392687141895294,0.5267275929450989,0.543263840675354,0.5748164743185044,569,대구광역시 북구 구암로 47,A02,A0206,A02060600,0,0,1,1,대구광역시,북구
570,570,행복한 마음(김영사 북아울렛),0.517507603764534,0.60390984416008,0.5944407820701599,0.5545460879802704,570,경기도 파주시 문발로 197,A02,A0206,A02060300,1,0,1,1,경기도,파주시
571,571,향암미술관,0.6106476585070292,0.6850437124570211,0.6859041849772135,0.660244365533193,571,경상북도 울진군 온정면 백암온천로 1388,A02,A0206,A02060500,0,0,0,0,경상북도,울진군
572,572,헤이리시네마,0.5295672833919525,0.6170006930828095,0.6305297672748565,0.6223019272089004,572,경기도 파주시 탄현면 헤이리마을길 93-119 커피공장 103 카페 3층,A02,A0206,A02061200,0,0,0,1,경기도,파주시
573,573,헤이리예술마을뮤지엄카페 타임캡슐,0.6142988622188568,0.6624882876873016,0.6733560025691986,0.703321385383606,573,경기도 파주시 탄현면 헤이리마을길 59-63,A02,A0206,A02060100,0,0,0,1,경기도,파주시
574,574,헤이리트릭아트,0.4673626989126205,0.6003231763839721,0.6029654979705811,0.5729236364364624,574,경기도 파주시 탄현면 법흥리,A02,A0206,A02060500,1,0,0,1,경기도,파주시
575,575,헬로우뮤지움,0.5935609519481659,0.7179947018623352,0.693015056848526,0.6265461146831512,575,서울특별시 성동구 성수일로12길 20,A02,A0206,A02060500,1,0,0,0,서울특별시,성동구
576,576,현대어린이책미술관,0.582889711856842,0.6779337823390961,0.7165497779846192,0.698758190870285,576,경기도 성남시 분당구 판교역로146번길 20,A02,A0206,A02060500,0,0,0,0,경기도,성남시
577,577,현대카드 디자인 라이브러리,0.5199226637681326,0.6744300226370493,0.6589846213658651,0.594987541437149,577,서울특별시 종로구 북촌로 31-18 (가회동),A02,A0206,A02060100,0,0,0,0,서울특별시,종로구
578,578,현대카드 스토리지,0.4194147020578384,0.4971085727214813,0.5007008254528046,0.5306916922330857,578,서울특별시 용산구 이태원로 248,A02,A0206,A02060300,0,0,0,0,서울특별시,용산구
579,579,호안다구박물관,0.5544367730617523,0.6982159316539764,0.6652415692806244,0.5763320028781891,579,강원특별자치도 영월군 김삿갓면 내리계곡로 1088,A02,A0206,A02060100,0,0,0,0,강원특별자치도,영월군
580,580,호암예술관,0.6109193894598219,0.6924756566683451,0.7083903352419535,0.730806416935391,580,충청북도 충주시 중원대로 3306,A02,A0206,A02060600,0,0,0,0,충청북도,충주시
581,581,호야지리박물관,0.5070601478219032,0.6412355750799179,0.6145431101322174,0.5928237214684486,581,강원특별자치도 영월군 수주면 무릉법흥로 303,A02,A0206,A02060100,0,0,1,0,강원특별자치도,영월군
582,582,호천문화플랫폼,0.5496633563722882,0.6485803851059505,0.6497277787753514,0.6501648596354893,582,부산광역시 부산진구 범천동,A02,A0206,A02061100,0,0,1,0,부산광역시,부산진구
583,583,홍대난타극장,0.5648763537406921,0.6359500110149383,0.6529841303825379,0.6932872325181961,583,서울특별시 마포구 양화로16길 29,A02,A0206,A02060600,0,0,0,0,서울특별시,마포구
584,584,홍성조류탐사과학관,0.5531905859708786,0.6970281004905701,0.6807052314281463,0.6348852187395095,584,충청남도 홍성군 서부면 남당항로 934-14,A02,A0206,A02060300,1,0,1,0,충청남도,홍성군
585,585,홍주문화회관,0.459842050075531,0.4744202136993408,0.5236165165901184,0.5772161245346069,585,충청남도 홍성군 홍성읍 내포로 164,A02,A0206,A02060600,0,0,0,0,충청남도,홍성군
586,586,화도진전시관,0.4986831843852997,0.5009849667549133,0.5196073353290558,0.5795466601848602,586,인천광역시 동구 화도진로 114,A02,A0206,A02060300,0,0,0,0,인천광역시,동구
587,587,화진포역사안보전시관,0.5598695516586304,0.6642244577407836,0.6857625424861908,0.6416245460510254,587,강원특별자치도 고성군 현내면 이승만별장길 33,A02,A0206,A02060300,0,0,0,0,강원특별자치도,고성군
588,588,화진포해양박물관,0.4670293658971786,0.555155897140503,0.5879476010799408,0.6311447143554687,588,강원특별자치도 고성군 현내면 화진포길 412,A02,A0206,A02060100,1,0,1,0,강원특별자치도,고성군
589,589,황인용 뮤직 스페이스 <카메라타>,0.582881510257721,0.7069684386253356,0.6789476990699768,0.6317997753620148,589,경기도 파주시 탄현면 헤이리마을길 83,A02,A0206,A02060600,1,0,0,1,경기도,파주시
590,590,횡성한우체험관,0.411952086857387,0.5163078563553947,0.5051379544394357,0.5614902717726571,590,강원특별자치도 횡성군 문예로 41 횡성한우체험관,A02,A0206,A02060300,0,0,0,0,강원특별자치도,횡성군
591,591,흰물결갤러리,0.5600069330798255,0.6612415909767151,0.6661961674690247,0.6328253315554725,591,서울특별시 서초구 반포대로 150,A02,A0206,A02060500,0,0,0,0,서울특별시,서초구
