,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
1313,엘지베스트샵 신갈점,"조현우매니저님한테 아이폰15 정말 저렴하게 구매해서 추가적으로 사은품도 많이받았습니다 
친절한 상담 감사합니다
조현우매니저님에게 엘지전자 포인트로 혜택 제일 많이받고 구매했습니다 친절한 상담 감사합니다
조현우매니저님에게 친절하고 저렴하게 구매해서 
너무만족합니다
설명해주신 조현우 매니저님 덕분에 저렴하게 잘 구매했습니다. 매장은 주차장도 넓고 다양한 제품들이 잘 전시되어있습니다:)
조현우메니져님
상세하고 새심하게 도움 주셔서 감사합니다~
전문성이 느껴져 신뢰가 가고 친절하게 응대해 주셔서 감사합니다 😀
조현우매니저님 정말 친절하시고 
저렴하게 구매해서 너무 좋아요 
가격적인 부분이 너무 좋아서 지인들한테 소개해주려구요
조현우 메니저님 덕분에 최저가로 잘구매했습니다~ 아이폰은 베스트샵 왕강추합니다!!!♡
행사 덕분에 원하는 아이폰을 바로 구매했어요.
친절하고 편안하게 설명해주셔서 좋았습니다

조현우 매니저님께 상담 받았는데 정말 친절하게 설명해주셔서 좋았습니다! 덕분에 구매도 잘 했습니다 감사합니다~!
조현우 매니저님 친절하시고
자세하게 알려주셔서 정말 기분 좋게
구매하고 가요🥰
담에 또 사러 들리겠습니다ㅎㅎ",조현우 구매 매니저 정말 상담 설명 덕분 아이폰 사은 추가 덕분 구매 아이폰 바로 행사 또 기분 가요 담 조현우 덕분 구매 기분 또 담 가요 설명 정말 아이폰 상담,X,X,X,X,경기도 용인시 기흥구 중부대로 370,A04,A0401,A04011000
1314,엘지베스트샵 양산북정점,"친절하고  배송도 빨라 좋아요
배송도 빠르고 집 가까워 좋네요
좋은 제픔 추천해주신 매니저님 감사합니다 
배송이 빨라서 좋네요
시티점은 처음 방문해보는데 직원분도 친절하시고 매장도 깔끔하니 좋아요👍
자취생이라 최소한의 가격으로 원했는데 고객의 니즈에 맞게 최대한 할인되는제품들로 소개 해주셔서 합리적인 가격으로 구매했습니다! 
다음에 필요할때 또 방문 하겠습니다~

노트북 처음 구매하는데 잘 모르는 부분도 자세히 설명해주시고 좋았습니다.
할인되는 제품도 많이 있고 잘 산것같습니다
처음 가봤는데 가격도 합리적이고 괜찮은것 같습니다
👍👍
소상공인 혜택도 있고 좋네요",배송 가격 자취 추천 최대한 직원 제픔 집 매니저 니즈 처음 합리 할인 제품 혜택 소상 공인 것 가격 배송 처음 구매 방문 때 또 부분 노트북 다음 설명 배송,X,X,X,X,경상남도 양산시 양산대로 915,A04,A0401,A04011000
1315,엘지베스트샵 양천 본점,"이영현 매니저님 만나서 아이폰 저렴하게 잘 구매했습니다~
냉장고 구매 너무 만족했습니다
소영호매니저 추천!!!
양천본점 방문해서 세탁기를 구매했습니다. 친절하게 어떤모델로 구매해야하는지 설명해주셔서 빠르게 결정할 수 있었습니다 ! 양천본점 방문 희망하시면 소영호매니저님 추천드립니다 !!!!!
이영현 매니저님 친절하게 도와주셨습니다.
아이폰 13미니 완전 저렴하게 잘 구매했어요!

아이폰 구매 하려고 방문 했는데 덕분에 빠르게 구매했어요!! 그리고 이영현 매니저님 너무 친절하게 응대해주셔서 기분좋았습니다 ㅎㅎ
가전 보러왔다가 아이폰 싸게 샀어요~!
이영현매니저님 친절한 상담 감사합니다!


아이폰 사러왔는데 직원분들이 친절하고 설명잘해주셔서 좋았습니다
양천본점에서 이영현 매니저님 만나서 아이폰 싸게 샀습니다!!
친절하고 자세한 설명 감사합니다.
다음에도 구매할게요~!!

신동진 매니점 에게 상담 받았습니다.
다니던 통신사 매장 보다 훨씬 친절 하시고 좋았습니다.
저희가족 폰 구매처를 옮길까봐요~^^",아이폰 이영현 매니저 설명 본점 상담 직원 가전 응대 기분 매니저 이영현 추천 소영호 구매 본점 희망 친절 냉장고 매장 구매 아이폰 방문 설명 모델 수 결정 덕분 완전 미니,X,X,X,X,서울특별시 양천구 신월로 323,A04,A0401,A04011000
1316,엘지베스트샵 제주이도점,"애플워치 제품 구매로 방문했습니다. 바로 수령이 될 줄 알았는데, 본사에 물건을 주문해서 받는 식이라 시간은 다소 걸린대서 감안하고 구매한거지만, 늦어도 목요일에는 수령하실 수 있다고 안내해주셨습니다. 그런데 6일 정도 걸렸구요. 부득이하게 도착 안했다면 연락이라도 미리 주시면 좋았을거 같습니다. 

더군다나 금요일에 도착했다는 연락을 했고 저희가 확인 대답까지 하셨다고 했는데, 통화는 한적도 없고요. 구매할때 4만원 신세계 상품권을 준다고만 안내하여, 같이 받는 줄 알았는데 5월 말에 모바일로 지급이라고 물어보고 나서야 말씀 주셨네요. 애플 관련으로는 서비스가 매우 아쉬웠습니다. 직영 제품이 아니니만큼 애플 제품 판매를 하신다면 고객 서비스 차원에서 안내 부분은 개선이 필요할 것 같습니다. 

친절해요 ! 드디어 폰을 바꿨습니다 😆
1月5日开始的促销活动是徐经理再三提醒我的。那天买的新冰箱比网上的价格还便宜呢!我非常满意也很感谢👍今天上午按约定好的时间准时送货到位，也非常感谢两位亲切的售后服务人员👌你们也可以联系销售第一名的徐经理😄
삼품이 다양해요
新开业的LG电孑商场正在促销活动，徐经理服务态度好，按我们的要求介绍合适的电子产品。周日买后周二上午就送货到家👍
听说明年1月份开始有冰箱促销活动，我还想买一台冰箱呢😊
너무 친절하게 신경써주셔서 마음놓고 구매했습니다! 공기청청기도 고민중인데 조만간 또 찾아갈거 같네요 🤭
냉장고 구매했는데 엄청 친절하게 설명해주셔서 덕분에 좋은 제품 사게됐어요. 다음에 가전 구매할 때 재방문하겠습니다~
이도점굉장히 친절해요  상담도잘해주네요
티비고장으로 매장방문하여 합리적으로제품 구입잘하고가요!  제주이도점 강기봉매니저 찾아가세요^^
소상공인 에어컨혜택 설명잘받고 구입잘하고가요ㅎㅎ 제주이도점 친절합니다 찾아가보세용^^♡",제품 애플 점 방문 구매 제주 서비스 구입 때 차원 도착 연락 더군다나 한적 저희 금요일 확인 통화 대답 부득이 안내 구매 수령 줄 설명 시간 물건 거지 바로 수,X,X,X,X,제주특별자치도 제주시 연삼로 419,A04,A0401,A04011000
1317,엘칸토 롯데수원,"품질o
친절하시고 디자인 즇아여
신발 디자인 예쁘고 품질 좋아서 계속 엘칸토에서 사게 되는 것 같아요 ㅎㅎ 직원분도 친절하세요 :)
굿
아빠 샌들 샀는데 너무 좋아요♡
좋아요~
좋아요
신발 할인받아 잘 샀네요
👏👏👏
ㅎ",칸토 굿 엘 샌들 즇아 할인 계속 직원 것 아빠 디자인 품질 신발 것 아빠 직원 엘 할인 샌들 즇아 계속 굿 즇아 칸토 샌들 할인 직원 아빠 엘 것,X,X,X,X,경기도 수원시 권선구 세화로 134,A04,A0401,A04011000
1318,엠씨건대스타시티,"친절해요
백화점 매장이 쾌적하고 친절하며 신뢰감이 있어요. 쇼핑하기 좋아요
친절해요 
아주아주 마음에 쏙 드는 아이를 발견 해서
지름신 강령했다는 ㅠㅠ
좋아요
굿
친절합니다 

.
굿",굿 강령 아이 쇼핑 쏙 발견 마음 지름신 감 신뢰 백화점 매장 신뢰 감 굿 지름신 마음 발견 쏙 강령 굿 감 신뢰 매장 백화점 발견 지름신 마음 아이 쇼핑,X,X,X,X,서울특별시 광진구 능동로92,A04,A0401,A04011000
1319,엠엘비 가로수길점,"매장깔끔하고종류도다양해서선물구매잘했어요
모자 종류 많아요
너무 친절하셔서 돈좀 썼네요… 넓고 깔끔해서 둘러보기 좋아요~
이쁜물건도 다양하게 많이있고 직원분들도 부담스럽지 않게 친절해서 편안하게 쇼핑할수있어요.
매장도 매우깨끗하고 분위기가 너무 좋습니다.
모자 샀어요
우연히 지나가디가 들렸는데 매장도 깔끔하고 직원분도 친절하셔서 기분좋게 쇼핑했습니다 !
직원분들 친절하고 매장도 깨끗하네요. 옷도 이쁜거 완전 많음👍👍 나중에 또 들릴게요 감사합니다
친절하지안ㄹ아요
조아요^^
지나가다 강쥐옷이 있어 들렸는데
이쁘네요~^^",완전 나중 강쥐옷 옷 또 매우 분위기 매장 직원 모자 매장 직원 모자 쇼핑 가디 지나 기분 또 옷 강쥐옷 종류 매장 직원 쇼핑 모자 구매 둘러보기 돈좀 물건 부담,X,X,X,X,서울특별시 강남구 압구정로10길 13,A04,A0401,A04011000
1320,엠엘비 광복점,"이뻐요 편해요 맘에들어욤
야구잠바는 역시 엠엘비! 너무 이뻐요! 시착 잘 도와주시고 친절^^
이뻐요
내돈주고 사는데 직원들 눈치보이고 무서움
굿
다른곳이 워낙 비싸니 여기가 싸게 느껴지네요~~
굿
귀여운 모자 43,000원
야구모자 샀어요~
운동화 구매했어요 예쁩니다^^",굿 욤 맘 엠엘비 잠바 야구 역시 야구모 착 보이 굿 직원 운동화 구매 무서움 모자 친절 돈 여기 곳 역시 야구 잠바 욤 엠엘비 맘 돈 곳 눈치 친절,X,X,X,X,부산광역시 중구 광복로 72-1,A04,A0401,A04011000
1321,엠엘비 충장로점,"좋아요
직원분 너무 친철하세요
신발 이쁨
직원분 너무 친절하게 잘 챙겨주셨어요^^
항상 엠엘비 이용은 충장로점에서 여기가 모두 탑 원인건 아시죠!!?
굳
트렌디하고 패셔너블한 상품들이 많아요! 
외국 브랜드가 아니고 한국 브랜드라 더 믿음직스러운 것 같아요~! 디자인이 패셔너블하고 질이 좋아요~!ㅎㅎ
좋아요
굿
굿",브랜드 한국 직 것 더 외국 믿음 트렌디 상품 직원 굿 패셔너블 질 디자인 상품 트렌디 것 외국 더 믿음 직원 건 모두 항상 원인 여기 탑 아시 친철 엠엘비,X,X,X,X,광주광역시 동구 충장로 82-2,A04,A0401,A04011000
1322,엠유스포츠 롯데김해,"매우 만족합니다...
종류가 다양해요
친절하고 좋아요
강아지 캐릭터 마스코트 귀여워요. 
굿
굿

굿
지인 선물로 아기옷 구매했는데 이쁜옷도 많고
가격도 저렴하네요
Good",굿 옷 구매 선물 아기 가격 지인 종류 강아지 매우 마스코트 종류 캐릭터 강아지 매우 가격 지인 아기 선물 구매 매우 캐릭터 마스코트 강아지 종류 굿 지인 가격 아기 선물,X,X,X,X,경상남도 김해시 장유로 469,A04,A0401,A04011000
1323,엠핀 구로,"갈 때마다 친절하게 어울리는 옷을 잘 추천해주세요 편하게 입어볼 수 있어서 여러벌 입어보고 어울리는 바지, 자켓 구매했어요! :)
예쁜옷이 너무 많아서 자주 사입는 단골집이에요!
친절하고 다음에도 또 방문예정입니다
쇼핑하기좋은 옷집
제 통장 다 거덜내는 곳 ㅠㅠ
여기서만 사입으니 다른곳에선 옷 못사겠어요
옷이 예뻐요

옷이 이쁜게 많아요~굿 :)
굿
옷이 예뻐요~~~~",자켓 벌 수 바지 구매 추천 때 옷 집 단골 옷 곳 굿 사 거 방문 다음 쇼핑 옷집 또 집 자주 단골 옷 사 수 자켓 때 구매 추천,X,X,X,X,서울특별시 구로구 시흥대로 569 일진빌딩 1층,A04,A0401,A04011000
1324,여수 특산품전시판매장,"친절해요 
우연히 들렸는데 이런곳이 있었네요! 여서 특산품이 한가득이라 골라서 사갈수잇어서 좋은거같아요! 저는 김스낵 구매햇어요! 맛있더라구여!
Good
깔끔하고 좋아요~
보리굴비 정식 먹었는데 밑반찬도 다 맛있고 보리굴비도 크고 배부르게 먹었어요! 두공기 먹었습니당 완전 강추
좋어요~
좋아요
부모님이 갈치속젓 맛있다고 하셔서 추가로 구매했어요
갈치가 진짜 맛있어요
최고에요",햇 저 김 스낵 곳 구 특산 가득 품 골 보리 굴비 정식 밑반찬 구 곳 갈치 가득 특산 골 갈치 공기 습 구매 강추 젓 진짜 부모님 최고 완전,X,X,X,X,전라남도 여수시 어항단지로 205,A04,A0401,A04010900
1325,여수중앙선어시장,"굿

여수 지인분이 추천하는집이라서
바로 고고씽 했어요
매장 들어서자 바로
시식모찌 주시네요
맛있게 먹고 포장해갑니다
싱싱하고 푸짐해 가끔 포장해서 먹어요:)
품질도좋고 가성비도좋습니다
여수와서 맛있는 와플아이스크림 파는 곳이라구해서 왔는데 아쉽게도 반죽이떨어져서 못먹고 젤라또 등등 먹었는데 이것두 맛있었어서 만족합니다♥️  나중에는 꼭 먹을 수 있었음 좋겠네요!!
굿
굿
깔끔하고 좋아요 
따듯한 커피는 넘 저렴해 덤인것 같아요~~
굿",포장 여수 바로 굿 것 비도 젤라또 와플 등등 고고씽 바로 여수 포장 품질 구해 나중 매장 가성 모찌 곳 굿 것 덤 커피 가끔 꼭 와플 수 시식 나중,X,X,X,X,전라남도 여수시 이순신광장로 103,A04,A0401,A04010200
1326,영광터미널시장,"굿
좋아요
할머니 옷 사드림
좋아요
편하게 잘 이용하고 있습니다",할머니 드림 이용 옷 굿 드림 굿 옷 이용 할머니 굿 옷 이용 드림 할머니,X,X,X,X,전라남도 영광군 영광읍 신남로 192-2,A04,A0401,A04010200
1327,영남요,"좋아요
좋아요
ㅎㅎ
좋아요
굿
벽걸이 화병
작은 화병
전수관이 너무좋아요.좋은작품 감사합니다.",걸이 작품 굿 수관 벽 화병 작품 걸이 수관 벽 굿 화병 화병 굿 벽 수관 작품 걸이,X,X,X,X,경상북도 문경시 문경읍 새재로 579,A04,A0401,A04010700
1328,영일만친구야시장,"(○´▽`○) 공지된 영업시간보다 좀 늦게 방문하는 편이 좋은 거 같아요. 가게가 아니다 보니 준비하고 판매 개시하는데 텀이 좀 있음. 처음 갔을 때보다 정돈된 편이라 편했어요~
포항 죽도시장에 갔다가 영일만친구야시장거리에 갔다. 원래는 작은 포장마차들이 줄지어 있다는데 코로나 여파로 하지않고 있다는데 올8월쯤 다시 문을 연다고 한다. 길 가눙데 물길이 있어서 시원하고 중간중간에 의자가 있어 앉아 쉬기 좋았다. 주변에는 여러 상점들이 있어서 구경도 하고 즐거운 시간이었다.
작년에 오고 올해왔는데
시즌행사인걸 몰랐어요 
올해도 맛있는거 많이 먹고 가요!
먹거리도 다양하고 좋아요",편이 죽도시장 때 야시장 처음 포항 정돈 영일만 친구 거리 좀 시간 여러 구경 상점 주변 가게 텀 준비 개시 중간 올해 영업 거 공지 방문 가요 길 물길 가눙데,X,X,X,X,경상북도 포항시 북구 중앙상가길 56 (상원동),A04,A0401,A04010200
1329,영종관광어시장,"바다뷰 굿. 가격 저렴 (광어+우럭 set 4만원, 차림비 3천원/인, 매운탕1.5만원)  

- 스키다시 빨리나옴, 머리카락한가닥있음 서빙하는분앞에서 머리카락있네요 하니 아니에요 라고하심. 그냥 빼고 먹음. 사과못들음.
- 회 늦음. 광어우럭 맞냐고 3번물음. 스키다시 다먹어도 주지않아 두번 요청
-  광어우럭이시죠? 매운탕드릴께요 하고 셋팅. 4만원에 포함인가? 했는데 별도였음. 셋팅 끝나서 그냥 먹음. 1만원소, 1.5만원 중인데 물어보지도 않고 중자 줌. 우린 소면 되는데..
☆☆여기까진 재방문의사있었음☆☆
- 같이간 세명 다 설사.물총설사. 셋다 이날 첫끼였음. 이후 커피집에서 한명 설사 시작. 돌아오는차안에서 신호시작. 나 동생 둘다 설사......회를 많이 먹은 순서대로..현재도 진행중.....
영종어시장2층에바닷가그집~
코로나로 식당안에서먹기는좀그렇고해서 포장주문해서 바다해물칼국수른 주문 차안에서 먹었는데  너무맛있었어요   가리비.조개.등 시원하고 조개가너무많아서 조개로배부를뻔했어요
하튼맛있게 잘먹었어요
영종도갈일있음재방문~^^
진진수산에서 광어+우럭 4만원세트 시켜먹었는데 둘이먹다 남김 ㅜㅜ 양도 많고 신선도도 좋았던거 같다
회 ~~~~  
Pk
좋아요좋아요좋아요좋아요
ㅣ
ㅡ",시작 설사 이후 커피집 명 셋 첫 날 별도 사과 조개 설사 회 머리카락 재 방문 바다 매운탕 중 광어 우럭 광어 번 스키 다시 주지 요청 물음 시 신호,O,X,O,X,인천광역시 중구 은하수로 3,A04,A0401,A04010200
